整租·兴海园 2室1厅 南/北,兴海园,3400元/月,https://bj.zu.ke.com/zufang/BJ2412172662437847040.html
独栋·条玛青年公寓 条玛青年公寓北京西红门同兴园店 时尚户型 开间,条玛青年公寓北京西红门同兴园,2550-3000元/月,https://bj.zu.ke.com/apartment/23647.html
整租·林海园 2室1厅 南/北,林海园,3500元/月,https://bj.zu.ke.com/zufang/BJ2412784407707926528.html
独栋·条玛青年公寓 条玛青年公寓北京清源路店 时尚户型 1室1厅,条玛青年公寓北京清源路,2500-2800元/月,https://bj.zu.ke.com/apartment/23057.html
整租·金色漫香郡南区 2室1厅 南/北,金色漫香郡南区,3300元/月,https://bj.zu.ke.com/zufang/BJ2412887022932074496.html
独栋·华润置地·有巢公寓 五福堂店 都市逸简开间 开间,五福堂,3140-3230元/月,https://bj.zu.ke.com/apartment/22954.html
整租·滨河东里 2室1厅 南,滨河东里,2900元/月,https://bj.zu.ke.com/zufang/BJ2412282275531603968.html
整租·金华里 2室1厅 南/北,金华里,3300元/月,https://bj.zu.ke.com/zufang/BJ2412955376120242176.html
整租·永华北里 3室1厅 南/北,永华北里,3000元/月,https://bj.zu.ke.com/zufang/BJ2412228010658250752.html
整租·双河南里尚城 1室1厅 南,双河南里尚城,2900元/月,https://bj.zu.ke.com/zufang/BJ2412936098368978944.html
整租·首开康乃馨城 1室1厅 复式 南,首开康乃馨城,3500元/月,https://bj.zu.ke.com/zufang/BJ2412337380632559616.html
独栋·条玛青年公寓 条玛青年公寓北京清源路店 经典户型 开间,条玛青年公寓北京清源路,2050-2350元/月,https://bj.zu.ke.com/apartment/23057.html
整租·首座御园二区二期 2室1厅 西,首座御园二区二期,3500元/月,https://bj.zu.ke.com/zufang/BJ2412338086903291904.html
独栋·华润置地·有巢公寓 五福堂店 朴华逸心开间 开间,五福堂,3200-3300元/月,https://bj.zu.ke.com/apartment/22954.html
整租·兴政东里 2室1厅 南/北,兴政东里,3000元/月,https://bj.zu.ke.com/zufang/BJ2412365868136153088.html
整租·天恒旭辉7号院 2房间 北,天恒旭辉7号院,2300元/月,https://bj.zu.ke.com/zufang/BJ2412206934372384768.html
整租·蓝桥驿苑 2室1厅 南/北,蓝桥驿苑,2600元/月,https://bj.zu.ke.com/zufang/BJ2413671696126189568.html
整租·明悦湾 1室0厅 西,明悦湾,3300元/月,https://bj.zu.ke.com/zufang/BJ2412276112253534208.html
整租·新兴家园 2室1厅 南/北,新兴家园,2800元/月,https://bj.zu.ke.com/zufang/BJ2412257385021718528.html
整租·观音寺南里 1室1厅 南/北,观音寺南里,2400元/月,https://bj.zu.ke.com/zufang/BJ2410672076043599872.html
整租·首开康乃馨城 1室1厅 南,首开康乃馨城,3500元/月,https://bj.zu.ke.com/zufang/BJ2411486226420350976.html
独栋·华润置地·有巢公寓 五福堂店 晶致逸远开间 开间,五福堂,3720-4480元/月,https://bj.zu.ke.com/apartment/22954.html
整租·鸿坤理想城八期 1室1厅 南,鸿坤理想城八期,3500元/月,https://bj.zu.ke.com/zufang/BJ2410799917112238080.html
独栋·ZOME己美·精选 荣京东街地铁站二店 极致套房 开间,荣京东街地铁站,2600元/月,https://bj.zu.ke.com/apartment/24432.html
整租·新安里 2室1厅 南/北,新安里,3000元/月,https://bj.zu.ke.com/zufang/BJ2410742348418908160.html
