整租·沸城 2室1厅 西北,沸城,4400元/月,https://bj.zu.ke.com/zufang/BJ2412292216602509312.html
独栋·ZOME己美·严选 北京新宫地铁站三店 极致套房 开间,北京新宫地铁站,1880元/月,https://bj.zu.ke.com/apartment/19566.html
整租·蒲安里 1室1厅 南,蒲安里,4500元/月,https://bj.zu.ke.com/zufang/BJ2412232113660100608.html
独栋·条玛青年公寓 条玛青年公寓北京新发地店 品质户型 开间,条玛青年公寓北京新发地,2500-2700元/月,https://bj.zu.ke.com/apartment/23040.html
整租·富锦嘉园三区 1室1厅 西,富锦嘉园三区,4200元/月,https://bj.zu.ke.com/zufang/BJ2412299172553703424.html
独栋·条玛青年公寓 条玛青年公寓北京花卉创意园店 经典户型 开间,条玛青年公寓北京花卉创意园,2500-3500元/月,https://bj.zu.ke.com/apartment/23092.html
整租·大红门南里 1室1厅 西,大红门南里,3900元/月,https://bj.zu.ke.com/zufang/BJ2412820134302588928.html
整租·程庄路3号院 2室1厅 南/北,程庄路3号院,4000元/月,https://bj.zu.ke.com/zufang/BJ2412129839751364608.html
整租·玺萌鹏苑 1室0厅 北,玺萌鹏苑,4400元/月,https://bj.zu.ke.com/zufang/BJ2412220320024379392.html
整租·卢西嘉园 2室1厅 南/北,卢西嘉园,3500元/月,https://bj.zu.ke.com/zufang/BJ2412812670421180416.html
整租·正阳大街 2室1厅 南/北,正阳大街,3500元/月,https://bj.zu.ke.com/zufang/BJ2412238357586247680.html
独栋·条玛青年公寓 条玛青年公寓北京花卉创意园店 热推优选 开间,条玛青年公寓北京花卉创意园,2600-3600元/月,https://bj.zu.ke.com/apartment/23092.html
整租·东安街头条 1室1厅 南,东安街头条,4400元/月,https://bj.zu.ke.com/zufang/BJ2412237179540471808.html
独栋·条玛青年公寓 条玛青年公寓北京六里桥店 经典户型 开间,条玛青年公寓北京六里桥,2600-3050元/月,https://bj.zu.ke.com/apartment/23054.html
整租·怡海花园恒泰园 2室1厅 东南,怡海花园恒泰园,4200元/月,https://bj.zu.ke.com/zufang/BJ2413039182693285888.html
整租·西罗园二区 1室1厅 西北/北,西罗园二区,3500元/月,https://bj.zu.ke.com/zufang/BJ2412339728730308608.html
整租·西宏苑 1室1厅 东/西,西宏苑,3200元/月,https://bj.zu.ke.com/zufang/BJ2412258198515367936.html
整租·南庭新苑北区 2室1厅 南,南庭新苑北区,4600元/月,https://bj.zu.ke.com/zufang/BJ2412153316428750848.html
整租·御景春天 1室1厅 东/北,御景春天,4400元/月,https://bj.zu.ke.com/zufang/BJ2412094525616439296.html
整租·北大街南里 2室0厅 南/北,北大街南里,4000元/月,https://bj.zu.ke.com/zufang/BJ2412949761541021696.html
