整租·北环里小区 3室2厅 南/北,北环里小区,3500元/月,https://bj.zu.ke.com/zufang/BJ2412276238325383168.html
独栋·窝趣轻社区 北京回龙观慧聪园店 工业风有房可预订 1室1厅,北京回龙观慧聪园,2700元/月,https://bj.zu.ke.com/apartment/24154.html
整租·燕城苑北区 3室2厅 南/北,燕城苑北区,3900元/月,https://bj.zu.ke.com/zufang/BJ2412339480879955968.html
独栋·窝趣轻社区 北京回龙观慧聪园公寓 北欧风可预订 1室1厅,北京回龙观慧聪园公寓,2800-3200元/月,https://bj.zu.ke.com/apartment/24822.html
整租·上北鑫座 1房间 北,上北鑫座,4000元/月,https://bj.zu.ke.com/zufang/BJ2412101259159928832.html
独栋·朗诗寓 昌平政法大学店 学院风 开间,昌平政法大学,2500-2750元/月,https://bj.zu.ke.com/apartment/22091.html
整租·慧华苑 1室1厅 南,慧华苑,3600元/月,https://bj.zu.ke.com/zufang/BJ2412155941551620096.html
整租·国瑞熙墅 3室1厅 东/西,国瑞熙墅,3400元/月,https://bj.zu.ke.com/zufang/BJ2412210291375865856.html
整租·西湖新村 2室1厅 南,西湖新村,4000元/月,https://bj.zu.ke.com/zufang/BJ2412158405067415552.html
整租·北亚花园 2室2厅 南/北,北亚花园,3400元/月,https://bj.zu.ke.com/zufang/BJ2412122632511569920.html
整租·北街家园五区 2室1厅 南/北,北街家园五区,3000元/月,https://bj.zu.ke.com/zufang/BJ2412366332671557632.html
独栋·条玛青年公寓 条玛青年公寓北京立水桥三期 温馨户型 开间,条玛青年公寓北京立水桥三期,3700-4500元/月,https://bj.zu.ke.com/apartment/23646.html
整租·硅谷SOHO 2房间 南/北,硅谷SOHO,3200元/月,https://bj.zu.ke.com/zufang/BJ2410893763934429184.html
独栋·ZOME己美 北京沙河地铁站三店 雅致套房 开间,北京沙河地铁站,1380元/月,https://bj.zu.ke.com/apartment/22379.html
整租·中国铁建尚城汇 2房间 东,中国铁建尚城汇,3800元/月,https://bj.zu.ke.com/zufang/BJ2411488937853067264.html
整租·国瑞熙墅 2室1厅 南,国瑞熙墅,3300元/月,https://bj.zu.ke.com/zufang/BJ2411421717798338560.html
整租·新悦家园 1室1厅 东,新悦家园,3500元/月,https://bj.zu.ke.com/zufang/BJ2411589008393248768.html
整租·红石座 2房间 南,红石座,4000元/月,https://bj.zu.ke.com/zufang/BJ2411374564023214080.html
整租·国瑞熙墅 2室1厅 南,国瑞熙墅,3500元/月,https://bj.zu.ke.com/zufang/BJ2411502551037124608.html
整租·名佳花园一区 1室1厅 南,名佳花园一区,4000元/月,https://bj.zu.ke.com/zufang/BJ2410903649766621184.html
整租·北亚花园 2室1厅 南/北,北亚花园,3100元/月,https://bj.zu.ke.com/zufang/BJ2409379647403343872.html
独栋·ZOME己美·严选 昌平地铁站店 极致套房 开间,昌平地铁站,1080元/月,https://bj.zu.ke.com/apartment/15671.html
整租·纳帕澜郡 1室1厅 南,纳帕澜郡,3000元/月,https://bj.zu.ke.com/zufang/BJ2410012189676552192.html
独栋·ZOME己美·严选 昌平地铁站店 精致套房 开间,昌平地铁站,1180元/月,https://bj.zu.ke.com/apartment/15671.html
整租·北街家园六区 2室1厅 西,北街家园六区,3800元/月,https://bj.zu.ke.com/zufang/BJ2409920442330005504.html
独栋·ZOME己美·严选 北京朱辛庄地铁站三店 精致套房 开间,北京朱辛庄地铁站,1780-2080元/月,https://bj.zu.ke.com/apartment/16522.html
整租·南环里 2室1厅 复式 南/北,南环里,3800元/月,https://bj.zu.ke.com/zufang/BJ2409999677614735360.html
独栋·ZOME己美·严选 北京朱辛庄地铁站三店 清雅套房 开间,北京朱辛庄地铁站,2180-2680元/月,https://bj.zu.ke.com/apartment/16522.html
独栋·ZOME己美·严选 沙河地铁站二店 精致套房 开间,沙河地铁站,1380元/月,https://bj.zu.ke.com/apartment/16907.html
独栋·ZOME己美·严选 沙河地铁站一店 极致套房 开间,沙河地铁站,1180-1380元/月,https://bj.zu.ke.com/apartment/15051.html
整租·沙河一通 2室1厅 南/北,沙河一通,2400元/月,https://bj.zu.ke.com/zufang/BJ2410107994709958656.html
独栋·ZOME己美·严选 昌平地铁站店 精致套房 开间,昌平地铁站,1180元/月,https://bj.zu.ke.com/apartment/15671.html
整租·北街家园五区 1房间 南,北街家园五区,1100元/月,https://bj.zu.ke.com/zufang/BJ2409276093971300352.html
独栋·ZOME己美·严选 沙河地铁站一店 极致套房 开间,沙河地铁站,1180-1380元/月,https://bj.zu.ke.com/apartment/15051.html
整租·建明里小区 2室1厅 南/北,建明里小区,3500元/月,https://bj.zu.ke.com/zufang/BJ2410052310282805248.html
独栋·ZOME己美·严选 沙河地铁站一店 精致套房 开间,沙河地铁站,1280-1380元/月,https://bj.zu.ke.com/apartment/15051.html
整租·北京太阳城 1室1厅 南,北京太阳城,3000元/月,https://bj.zu.ke.com/zufang/BJ2410167628938084352.html
整租·北街家园六区 2室1厅 东,北街家园六区,4000元/月,https://bj.zu.ke.com/zufang/BJ2410080718479687680.html
整租·金科帕提欧 2室2厅 南/北,金科帕提欧,3800元/月,https://bj.zu.ke.com/zufang/BJ2409337086735032320.html
整租·瑞明路 1室1厅 南/北,瑞明路,2600元/月,https://bj.zu.ke.com/zufang/BJ2299292737511899136.html
整租·东关北里小区 2室1厅 南/北,东关北里小区,3000元/月,https://bj.zu.ke.com/zufang/BJ2366621797505302528.html
独栋·ZOME己美 北京沙河地铁站三店 精装一室一厅 开间,北京沙河地铁站,1580元/月,https://bj.zu.ke.com/apartment/22379.html
